,step,loss
2809,28264,0.17262639105319977
2810,28281,0.38229089975357056
2811,28299,0.28374767303466797
2812,28344,0.3134084939956665
2813,28350,0.2740740478038788
2814,28359,0.44252029061317444
2815,28384,0.16918106377124786
2816,28397,0.16046719253063202
2817,28407,0.3051624298095703
2818,28412,0.13335230946540833
2819,28417,0.18896645307540894
2820,28421,0.1169353649020195
2821,28447,0.15817299485206604
2822,28453,0.11920681595802307
2823,28484,0.14851775765419006
2824,28487,0.12744881212711334
2825,28488,0.22720739245414734
2826,28501,0.13658621907234192
2827,28507,0.16016481816768646
2828,28509,0.249827578663826
2829,28513,0.09522227197885513
2830,28531,0.1273699402809143
2831,28535,0.09824790805578232
2832,28537,0.11802513897418976
2833,28548,0.2103336602449417
2834,28550,0.12123320996761322
2835,28551,0.3653922975063324
2836,28556,0.09421757608652115
2837,28560,0.2653205692768097
2838,28570,0.11763077229261398
2839,28579,0.14381800591945648
2840,28585,0.12372105568647385
2841,28589,0.16851311922073364
2842,28612,0.16970723867416382
2843,28614,0.23105394840240479
2844,28622,0.15869906544685364
2845,28625,0.12636663019657135
2846,28632,0.27289485931396484
2847,28633,0.14153172075748444
2848,28657,0.21399983763694763
2849,28660,0.0922124981880188
2850,28666,0.1373441219329834
2851,28682,0.17766518890857697
2852,28684,0.1334497034549713
2853,28685,0.15556082129478455
2854,28688,0.10497671365737915
2855,28694,0.11863567680120468
2856,28703,0.20068152248859406
2857,28711,0.10845350474119186
2858,28716,0.3622678518295288
2859,28732,0.10336228460073471
2860,28752,0.33102962374687195
2861,28756,0.13194747269153595
2862,28764,0.29313215613365173
2863,28766,0.0979870930314064
2864,28819,0.16941067576408386
2865,28823,0.08657455444335938
2866,28844,0.1561192274093628
2867,28858,0.10391488671302795
2868,28860,0.250139981508255
2869,28864,0.10236097872257233
2870,28871,0.14804638922214508
2871,28877,0.11156908422708511
2872,28879,0.10114835947751999
2873,28904,0.12501324713230133
2874,28906,0.16544833779335022
2875,28914,0.22866562008857727
2876,28915,0.1635717749595642
2877,28916,0.13026376068592072
2878,28919,0.12962706387043
2879,28929,0.3362645208835602
2880,28934,0.188112273812294
2881,28935,0.3106207847595215
2882,28939,0.1255997270345688
2883,28945,0.10237201303243637
2884,28965,0.21677450835704803
2885,28985,0.12779761850833893
2886,28987,0.15984903275966644
2887,28999,0.10494017601013184
2888,29005,0.11612939834594727
2889,29007,0.19257508218288422
2890,29014,0.16045308113098145
2891,29019,0.20885582268238068
2892,29021,0.11328192055225372
2893,29028,0.2001880407333374
2894,29041,0.10284723341464996
2895,29042,0.1335679143667221
2896,29047,0.11245665699243546
2897,29050,0.11742786318063736
2898,29089,0.11828397959470749
2899,29105,0.11121244728565216
2900,29106,0.3821480870246887
2901,29119,0.13477584719657898
2902,29136,0.3214695155620575
2903,29154,0.23798595368862152
2904,29167,0.14649789035320282
2905,29179,0.14303311705589294
2906,29193,0.2357313483953476
2907,29207,0.12741827964782715
2908,29223,0.15534918010234833
2909,29225,0.10884208977222443
2910,29254,0.10902543365955353
2911,29268,0.33192718029022217
2912,29277,0.3511769771575928
2913,29278,0.12922975420951843
2914,29295,0.32282623648643494
2915,29314,0.08660080283880234
2916,29322,0.3412599563598633
2917,29351,0.13261304795742035
2918,29357,0.2018757164478302
2919,29381,0.16595403850078583
2920,29391,0.3180984854698181
2921,29394,0.306510329246521
2922,29399,0.08458828926086426
2923,29408,0.15617968142032623
2924,29416,0.14557121694087982
2925,29418,0.21642853319644928
2926,29432,0.12457070499658585
2927,29446,0.11782755702733994
2928,29450,0.20221897959709167
2929,29453,0.10689526051282883
2930,29455,0.11481816321611404
2931,29461,0.14091697335243225
2932,29470,0.14801830053329468
2933,29473,0.09878644347190857
2934,29506,0.17618198692798615
2935,29513,0.16993114352226257
2936,29523,0.30123358964920044
2937,29524,0.1915236860513687
2938,29526,0.466460257768631
2939,29527,0.11722619831562042
2940,29528,0.13607966899871826
2941,29533,0.12442274391651154
2942,29536,0.11689428985118866
2943,29537,0.14173823595046997
2944,29546,0.10637111961841583
2945,29564,0.15288501977920532
2946,29584,0.10704359412193298
2947,29587,0.0912880152463913
2948,29592,0.4697727859020233
2949,29596,0.14823594689369202
2950,29598,0.28712722659111023
2951,29610,0.3387412428855896
2952,29619,0.30383557081222534
2953,29621,0.12213609367609024
2954,29626,0.13215254247188568
2955,29630,0.11183939129114151
2956,29650,0.09865442663431168
2957,29661,0.2586323320865631
2958,29676,0.2253716140985489
2959,29677,0.088752381503582
2960,29703,0.2662629187107086
2961,29716,0.16914796829223633
2962,29723,0.14502157270908356
2963,29733,0.21462123095989227
2964,29739,0.2947213649749756
2965,29741,0.13076671957969666
2966,29747,0.12423192709684372
2967,29748,0.3657929301261902
2968,29749,0.17501409351825714
2969,29771,0.09876953065395355
2970,29774,0.11191926151514053
2971,29783,0.09066678583621979
2972,29795,0.11424153298139572
2973,29801,0.15491414070129395
2974,29838,0.290760338306427
2975,29852,0.1303558349609375
2976,29853,0.37890392541885376
2977,29857,0.1384815126657486
2978,29868,0.3345065414905548
2979,29893,0.13925114274024963
2980,29895,0.2598223090171814
2981,29907,0.23733730614185333
2982,29911,0.15495650470256805
2983,29924,0.15725786983966827
2984,29956,0.17050807178020477
2985,29961,0.3917144536972046
2986,29982,0.3479595482349396
2987,30002,0.17056992650032043
2988,30005,0.1452333778142929
2989,30008,0.10453495383262634
2990,30011,0.14488957822322845
2991,30012,0.35510534048080444
2992,30019,0.11539123952388763
2993,30025,0.14167261123657227
2994,30026,0.13974101841449738
2995,30030,0.23482021689414978
2996,30031,0.14875303208827972
2997,30035,0.09263584017753601
2998,30045,0.3631567656993866
2999,30053,0.11273898929357529
3000,30092,0.14226171374320984
3001,30101,0.12321972846984863
3002,30120,0.20879779756069183
3003,30130,0.1273462474346161
3004,30133,0.12033505737781525
3005,30135,0.25558120012283325
3006,30146,0.14579804241657257
3007,30152,0.12576435506343842
3008,30153,0.3102225065231323
3009,30167,0.13687379658222198
3010,30170,0.13474316895008087
3011,30180,0.2966080904006958
3012,30184,0.15118570625782013
3013,30209,0.1302644908428192
3014,30214,0.17246457934379578
3015,30224,0.14860303699970245
3016,30270,0.2663419246673584
3017,30291,0.2793930768966675
3018,30295,0.10685034096240997
3019,30300,0.33918964862823486
3020,30310,0.132685124874115
3021,30320,0.11416639387607574
3022,30326,0.19830948114395142
3023,30342,0.2528482973575592
3024,30344,0.11425355076789856
3025,30346,0.14660081267356873
3026,30355,0.1965734213590622
3027,30362,0.12553030252456665
3028,30367,0.09875038266181946
3029,30369,0.14051364362239838
3030,30370,0.13792505860328674
3031,30381,0.25096336007118225
3032,30395,0.11847060918807983
3033,30403,0.11560966819524765
3034,30417,0.275551438331604
3035,30449,0.10076601058244705
3036,30468,0.19284743070602417
3037,30498,0.2747305631637573
3038,30502,0.10203079134225845
3039,30503,0.10784643888473511
3040,30506,0.12114299088716507
3041,30509,0.11161834001541138
3042,30520,0.1361486315727234
3043,30553,0.15644969046115875
3044,30567,0.23187929391860962
3045,30575,0.1306314468383789
3046,30590,0.13721045851707458
3047,30599,0.10999998450279236
3048,30602,0.15856802463531494
3049,30609,0.3033389151096344
3050,30622,0.10754793882369995
3051,30623,0.10647360235452652
3052,30626,0.08859489113092422
3053,30636,0.33213794231414795
3054,30642,0.2808448076248169
3055,30663,0.32936257123947144
3056,30685,0.1697860211133957
3057,30691,0.14447441697120667
3058,30696,0.24152398109436035
3059,30711,0.3157792389392853
3060,30716,0.16997934877872467
3061,30721,0.09336604177951813
3062,30724,0.13502410054206848
3063,30729,0.24420975148677826
3064,30733,0.15219590067863464
3065,30751,0.13294701278209686
3066,30765,0.2515644431114197
3067,30781,0.16998456418514252
3068,30784,0.11823037266731262
3069,30800,0.16534066200256348
3070,30825,0.27430954575538635
3071,30836,0.18422682583332062
3072,30837,0.22395482659339905
3073,30859,0.18569958209991455
3074,30882,0.2645111083984375
3075,30885,0.2738429307937622
3076,30889,0.10630834847688675
3077,30893,0.16841115057468414
3078,30898,0.1588665395975113
3079,30902,0.14064373075962067
3080,30912,0.3403272032737732
3081,30913,0.1278519481420517
3082,30917,0.15560975670814514
3083,30923,0.16231949627399445
3084,30951,0.22614933550357819
3085,30953,0.13774405419826508
3086,30964,0.11830426752567291
3087,30973,0.16162504255771637
3088,30982,0.06266529858112335
3089,30988,0.1397635042667389
3090,31011,0.28720563650131226
3091,31012,0.10724405944347382
3092,31017,0.2507016062736511
3093,31035,0.2802623510360718
3094,31044,0.3407174348831177
3095,31074,0.2046448290348053
3096,31091,0.16058768332004547
3097,31095,0.4196188747882843
3098,31115,0.16444168984889984
3099,31116,0.2933732867240906
3100,31122,0.3537423610687256
3101,31125,0.24686646461486816
3102,31128,0.23502486944198608
3103,31134,0.44048362970352173
3104,31150,0.1354396641254425
3105,31156,0.13959777355194092
3106,31167,0.25250086188316345
3107,31171,0.13490043580532074
3108,31174,0.13952919840812683
3109,31208,0.16100427508354187
3110,31233,0.2528328001499176
3111,31242,0.2796168029308319
3112,31252,0.15865157544612885
3113,31265,0.1402614861726761
3114,31291,0.10474180430173874
3115,31294,0.14264903962612152
3116,31297,0.10808798670768738
3117,31300,0.13921412825584412
3118,31315,0.13365773856639862
3119,31320,0.28449559211730957
3120,31325,0.1421647071838379
3121,31345,0.20386992394924164
3122,31371,0.2172309011220932
3123,31372,0.12756168842315674
3124,31376,0.09660656750202179
3125,31379,0.20179001986980438
3126,31388,0.153187096118927
3127,31389,0.3465927839279175
3128,31400,0.13173335790634155
3129,31404,0.39296120405197144
3130,31423,0.14148205518722534
3131,31424,0.10569781064987183
3132,31428,0.330863356590271
3133,31442,0.09476137906312943
3134,31447,0.13504658639431
3135,31463,0.13153576850891113
3136,31490,0.1532733142375946
3137,31494,0.2636769413948059
3138,31508,0.16022616624832153
3139,31515,0.3459514379501343
3140,31520,0.1489812731742859
3141,31524,0.3383774161338806
3142,31541,0.13787809014320374
3143,31543,0.10379299521446228
3144,31549,0.11224652081727982
3145,31556,0.13470423221588135
3146,31566,0.252503901720047
3147,31568,0.12365980446338654
3148,31571,0.15223245322704315
3149,31584,0.2977261245250702
3150,31590,0.2723287045955658
3151,31595,0.14608639478683472
3152,31603,0.0972563624382019
3153,31616,0.17339926958084106
3154,31621,0.11983255296945572
3155,31648,0.18725067377090454
3156,31653,0.32836270332336426
3157,31654,0.12131194770336151
3158,31658,0.10008782893419266
3159,31671,0.2041860818862915
3160,31672,0.137907013297081
3161,31680,0.26107683777809143
3162,31682,0.14201848208904266
3163,31701,0.39258694648742676
3164,31705,0.152290478348732
3165,31712,0.15903599560260773
3166,31729,0.12177172303199768
3167,31732,0.13046418130397797
3168,31760,0.18191131949424744
3169,31769,0.19404061138629913
3170,31773,0.30209460854530334
3171,31781,0.16069522500038147
3172,31786,0.16546893119812012
3173,31792,0.14364565908908844
3174,31795,0.11537063866853714
3175,31797,0.3479071259498596
3176,31798,0.15298105776309967
3177,31815,0.32475942373275757
3178,31838,0.16531036794185638
3179,31840,0.1657961755990982
3180,31855,0.08508206158876419
3181,31857,0.314878910779953
3182,31861,0.1522168070077896
3183,31877,0.12031733989715576
3184,31897,0.16935360431671143
3185,31902,0.21350346505641937
3186,31917,0.2664007842540741
3187,31926,0.204098179936409
3188,31929,0.42475593090057373
3189,31931,0.17773286998271942
3190,31949,0.10662385821342468
3191,31952,0.1689184457063675
3192,31979,0.12489748001098633
3193,31983,0.2646254897117615
3194,31995,0.25687217712402344
3195,32003,0.14240866899490356
3196,32022,0.36045658588409424
3197,32024,0.10300800949335098
3198,32038,0.12352939695119858
3199,32039,0.1254405528306961
3200,32040,0.3404519259929657
3201,32042,0.12303577363491058
3202,32051,0.1433383822441101
3203,32055,0.3450436592102051
3204,32057,0.08072047680616379
3205,32062,0.10595134645700455
3206,32074,0.12495729327201843
3207,32092,0.17544570565223694
3208,32093,0.11431360244750977
3209,32099,0.11242189258337021
3210,32111,0.08359989523887634
3211,32120,0.1457856446504593
3212,32122,0.16296467185020447
3213,32139,0.22271054983139038
3214,32164,0.14172737300395966
3215,32173,0.1951906979084015
3216,32174,0.16890761256217957
3217,32176,0.10888275504112244
3218,32224,0.11731451004743576
3219,32232,0.21663270890712738
3220,32243,0.13895688951015472
3221,32248,0.10084394365549088
3222,32269,0.07085131853818893
3223,32284,0.13501034677028656
3224,32335,0.13758091628551483
3225,32351,0.08905814588069916
3226,32371,0.14243556559085846
3227,32376,0.29310089349746704
3228,32389,0.14113284647464752
3229,32395,0.11694466322660446
3230,32398,0.12960024178028107
3231,32401,0.10045550018548965
3232,32412,0.2788078486919403
3233,32420,0.10400617122650146
3234,32446,0.1428184062242508
3235,32449,0.12286490201950073
3236,32453,0.13341471552848816
3237,32459,0.10548608005046844
3238,32478,0.3047637641429901
3239,32480,0.15264692902565002
3240,32503,0.16940262913703918
3241,32505,0.23450402915477753
3242,32508,0.30478397011756897
3243,32515,0.16342408955097198
3244,32526,0.32919809222221375
3245,32533,0.14350464940071106
3246,32549,0.14284439384937286
3247,32561,0.10680560022592545
3248,32564,0.12625077366828918
3249,32570,0.11872220784425735
3250,32581,0.1504996120929718
3251,32593,0.08992447704076767
3252,32611,0.13774383068084717
3253,32626,0.123823381960392
3254,32661,0.3109414279460907
3255,32667,0.3064866364002228
3256,32682,0.3056047856807709
3257,32683,0.12738262116909027
3258,32718,0.42569592595100403
3259,32720,0.1713057905435562
3260,32721,0.23776040971279144
3261,32723,0.13089686632156372
3262,32736,0.23842963576316833
3263,32743,0.1357046216726303
3264,32745,0.3667013347148895
3265,32749,0.16594474017620087
3266,32755,0.24693992733955383
3267,32759,0.15872231125831604
3268,32764,0.1208687275648117
3269,32766,0.21238009631633759
3270,32768,0.10355275124311447
3271,32786,0.14295266568660736
3272,32789,0.11611675471067429
3273,32793,0.2526790499687195
3274,32796,0.3020719289779663
3275,32801,0.13009002804756165
3276,32818,0.1404920518398285
3277,32837,0.12204983830451965
3278,32848,0.1547841727733612
3279,32857,0.10495186597108841
3280,32859,0.4250158965587616
3281,32863,0.08171016722917557
3282,32870,0.1630714386701584
3283,32873,0.14563487470149994
3284,32886,0.29771363735198975
3285,32907,0.27534380555152893
3286,32925,0.36543747782707214
3287,32931,0.22103247046470642
3288,32935,0.09564428776502609
3289,32941,0.06528179347515106
3290,32945,0.10537376999855042
3291,32948,0.1320144385099411
3292,32963,0.1195157989859581
3293,32968,0.1167052760720253
3294,32970,0.2567265033721924
3295,32975,0.13401201367378235
3296,32990,0.12802177667617798
3297,33009,0.3572518825531006
3298,33024,0.2702086567878723
3299,33027,0.4515641927719116
3300,33033,0.23722411692142487
3301,33036,0.22620747983455658
3302,33044,0.14090047776699066
3303,33048,0.3225305676460266
3304,33052,0.14890411496162415
3305,33063,0.3397844433784485
3306,33074,0.12118179351091385
3307,33132,0.35568568110466003
3308,33147,0.3759291470050812
3309,33151,0.09475132822990417
3310,33153,0.29466837644577026
3311,33155,0.15441085398197174
3312,33156,0.34422263503074646
3313,33164,0.10561675578355789
3314,33181,0.08996536582708359
3315,33188,0.09472247958183289
3316,33210,0.332818865776062
3317,33220,0.1306445151567459
3318,33232,0.21631643176078796
3319,33266,0.13446393609046936
3320,33267,0.24618226289749146
3321,33270,0.3783036470413208
3322,33271,0.16566379368305206
3323,33278,0.16437943279743195
3324,33289,0.10622609406709671
3325,33334,0.12480172514915466
3326,33335,0.1569829136133194
3327,33348,0.30676913261413574
3328,33352,0.15999698638916016
3329,33366,0.32665690779685974
3330,33383,0.1150231659412384
3331,33384,0.28647103905677795
3332,33399,0.2621447443962097
3333,33400,0.17351219058036804
3334,33416,0.1104770302772522
3335,33439,0.1259378045797348
3336,33444,0.27334076166152954
3337,33467,0.13892343640327454
3338,33489,0.3125782907009125
3339,33491,0.3233264684677124
3340,33502,0.14637158811092377
3341,33508,0.14113573729991913
3342,33514,0.12128953635692596
3343,33520,0.12668412923812866
3344,33535,0.12147144228219986
3345,33540,0.28207558393478394
3346,33551,0.13534951210021973
3347,33553,0.19190853834152222
3348,33572,0.17953234910964966
3349,33582,0.3230450749397278
3350,33586,0.1267642378807068
3351,33594,0.31553682684898376
3352,33620,0.09268580377101898
3353,33630,0.31774652004241943
3354,33643,0.07607336342334747
3355,33653,0.14280086755752563
3356,33670,0.24951958656311035
3357,33672,0.31905287504196167
3358,33676,0.17890574038028717
3359,33682,0.09557989239692688
3360,33684,0.26043856143951416
3361,33702,0.25794801115989685
3362,33711,0.33651790022850037
3363,33721,0.15034358203411102
3364,33736,0.15348467230796814
3365,33738,0.30381667613983154
3366,33743,0.11508200317621231
3367,33756,0.2645564675331116
3368,33777,0.27949050068855286
3369,33781,0.14142829179763794
3370,33789,0.2959674298763275
3371,33792,0.33790504932403564
3372,33796,0.13240477442741394
3373,33798,0.26072973012924194
3374,33807,0.24918588995933533
3375,33808,0.1162199079990387
3376,33818,0.12536205351352692
3377,33825,0.37938210368156433
3378,33847,0.1525542289018631
3379,33854,0.136005237698555
3380,33863,0.10348512977361679
3381,33887,0.1018160730600357
3382,33900,0.3523763120174408
3383,33902,0.08557842671871185
3384,33927,0.27954789996147156
3385,33936,0.2911564111709595
3386,33953,0.14002808928489685
3387,33954,0.32773762941360474
3388,33960,0.3130246698856354
3389,33962,0.10385707020759583
3390,33966,0.21788866817951202
3391,33973,0.09813997894525528
3392,33983,0.08332950621843338
3393,33996,0.31878915429115295
3394,34008,0.34633487462997437
3395,34019,0.15575602650642395
3396,34020,0.22212015092372894
3397,34022,0.15607590973377228
3398,34046,0.11978929489850998
3399,34075,0.10456307977437973
3400,34076,0.10049189627170563
3401,34087,0.07652883231639862
3402,34099,0.15704889595508575
3403,34120,0.1275109499692917
3404,34127,0.14698006212711334
3405,34129,0.12474521994590759
3406,34131,0.22762984037399292
3407,34134,0.29329705238342285
3408,34145,0.15913762152194977
3409,34164,0.40359005331993103
3410,34174,0.10399316251277924
3411,34175,0.12396704405546188
3412,34185,0.2886154353618622
3413,34188,0.24535585939884186
3414,34202,0.11860404908657074
3415,34210,0.13523359596729279
3416,34214,0.1471552699804306
3417,34215,0.155211940407753
3418,34227,0.2496471405029297
3419,34240,0.1205056756734848
3420,34241,0.17997580766677856
3421,34245,0.3258731961250305
3422,34270,0.1458234041929245
3423,34278,0.23938409984111786
3424,34344,0.2891910672187805
3425,34346,0.11590388417243958
3426,34348,0.07906711101531982
3427,34351,0.13256622850894928
3428,34360,0.1676255315542221
3429,34366,0.0659218356013298
3430,34369,0.07554333657026291
3431,34372,0.1610836237668991
3432,34373,0.16376613080501556
3433,34417,0.18708834052085876
3434,34430,0.1577416956424713
3435,34441,0.14826640486717224
3436,34442,0.11529726535081863
3437,34468,0.17863471806049347
3438,34474,0.17375266551971436
3439,34477,0.1897152066230774
3440,34480,0.13267700374126434
3441,34499,0.0963236391544342
3442,34502,0.12644560635089874
3443,34503,0.24789518117904663
3444,34504,0.13968361914157867
3445,34509,0.30864036083221436
3446,34513,0.13664782047271729
3447,34531,0.11621782928705215
3448,34549,0.15967614948749542
3449,34562,0.2031710296869278
3450,34585,0.19569231569766998
3451,34618,0.10031729936599731
3452,34619,0.15161430835723877
3453,34636,0.13156704604625702
3454,34639,0.1317380666732788
3455,34640,0.1384776085615158
3456,34642,0.1613306999206543
3457,34647,0.2684171199798584
3458,34649,0.11508021503686905
3459,34650,0.20230072736740112
3460,34662,0.3150535523891449
3461,34665,0.24472540616989136
3462,34670,0.11176556348800659
3463,34690,0.14077435433864594
3464,34701,0.28162193298339844
3465,34709,0.12535032629966736
3466,34715,0.1354483813047409
3467,34722,0.2790726125240326
3468,34731,0.3117271363735199
3469,34735,0.19270935654640198
3470,34743,0.2903437614440918
3471,34745,0.12324584275484085
3472,34769,0.10859820991754532
3473,34788,0.3284018337726593
3474,34794,0.2940768599510193
3475,34810,0.1480904072523117
3476,34819,0.14987656474113464
3477,34821,0.3580833673477173
3478,34842,0.2108997106552124
3479,34857,0.3762288987636566
3480,34861,0.13483013212680817
3481,34866,0.3323332965373993
3482,34881,0.27831095457077026
3483,34884,0.322854220867157
3484,34899,0.28414803743362427
3485,34919,0.1420333832502365
3486,34923,0.20670798420906067
3487,34934,0.14025504887104034
3488,34954,0.1180468201637268
3489,34964,0.10972031950950623
3490,34966,0.13911375403404236
3491,34967,0.1423742026090622
3492,34978,0.15180613100528717
3493,34983,0.25315940380096436
3494,34990,0.14562268555164337
3495,34992,0.30841100215911865
3496,34995,0.2028188705444336
3497,35000,0.13219600915908813
3498,35014,0.12239132076501846
3499,35017,0.1840340495109558
3500,35018,0.13916334509849548
3501,35042,0.15335746109485626
3502,35057,0.1393052041530609
3503,35065,0.12721523642539978
3504,35069,0.14775553345680237
3505,35073,0.34720173478126526
3506,35086,0.13883699476718903
3507,35107,0.145456925034523
3508,35113,0.15232346951961517
3509,35146,0.14649401605129242
3510,35153,0.13310500979423523
3511,35201,0.13407884538173676
3512,35202,0.23006406426429749
3513,35209,0.11826342344284058
3514,35211,0.28445225954055786
3515,35228,0.1159462183713913
3516,35229,0.24143797159194946
3517,35252,0.11107579618692398
3518,35279,0.1827712506055832
3519,35281,0.09582111239433289
3520,35292,0.20494940876960754
3521,35297,0.15968190133571625
3522,35298,0.2680443525314331
3523,35302,0.12535744905471802
3524,35306,0.16523422300815582
3525,35310,0.4095078110694885
3526,35321,0.14226406812667847
3527,35347,0.14764629304409027
3528,35351,0.16848081350326538
3529,35360,0.08412622660398483
3530,35399,0.11981882154941559
3531,35411,0.13730299472808838
3532,35424,0.38243427872657776
3533,35446,0.15236124396324158
3534,35447,0.10483641922473907
3535,35448,0.16490784287452698
3536,35480,0.16407376527786255
3537,35486,0.1530209332704544
3538,35491,0.13084641098976135
3539,35527,0.11366592347621918
3540,35542,0.15825335681438446
3541,35547,0.29243290424346924
3542,35555,0.13056686520576477
3543,35561,0.16903001070022583
3544,35566,0.13495340943336487
3545,35573,0.0898856595158577
3546,35583,0.25917333364486694
3547,35585,0.1339670866727829
3548,35588,0.126146137714386
3549,35625,0.25785401463508606
3550,35668,0.10618867725133896
3551,35691,0.3132512867450714
3552,35693,0.13690990209579468
3553,35695,0.14757731556892395
3554,35715,0.2588503360748291
3555,35744,0.1263209730386734
3556,35752,0.18130037188529968
3557,35762,0.13958457112312317
3558,35788,0.1575211137533188
3559,35804,0.1672530323266983
3560,35806,0.15725934505462646
3561,35810,0.0917549654841423
3562,35814,0.3390539586544037
3563,35819,0.1917717456817627
3564,35862,0.44846111536026
3565,35876,0.07375865429639816
3566,35880,0.3465039134025574
3567,35882,0.16913840174674988
3568,35893,0.15843532979488373
3569,35933,0.10878950357437134
3570,35935,0.13796401023864746
3571,35946,0.30028828978538513
3572,35949,0.33823832869529724
3573,35966,0.09761039912700653
3574,35970,0.32385554909706116
3575,35977,0.19828520715236664
3576,36000,0.31688398122787476
3577,36009,0.33296120166778564
3578,36014,0.16417765617370605
3579,36016,0.1438620388507843
3580,36017,0.12549124658107758
3581,36022,0.09698764234781265
3582,36025,0.15387940406799316
3583,36034,0.10059409588575363
3584,36040,0.11697882413864136
3585,36047,0.10978619754314423
3586,36082,0.13754995167255402
3587,36089,0.09639108180999756
3588,36091,0.16151373088359833
3589,36093,0.2100025713443756
3590,36099,0.29049187898635864
3591,36122,0.16261662542819977
3592,36146,0.1385486125946045
3593,36160,0.10092733055353165
3594,36173,0.16035421192646027
3595,36194,0.12181075662374496
3596,36204,0.2903096675872803
3597,36208,0.10172844678163528
3598,36231,0.1548919677734375
3599,36265,0.10768891870975494
3600,36296,0.16490362584590912
3601,36297,0.259175568819046
3602,36308,0.1361716389656067
3603,36310,0.07931044697761536
3604,36316,0.14038090407848358
3605,36325,0.18494558334350586
3606,36336,0.2976277768611908
3607,36338,0.11299564689397812
3608,36340,0.14649318158626556
3609,36369,0.3385114073753357
3610,36389,0.17228257656097412
3611,36402,0.32233574986457825
3612,36406,0.08932619541883469
3613,36412,0.12148940563201904
3614,36416,0.14339804649353027
3615,36418,0.164425328373909
3616,36426,0.26045453548431396
3617,36444,0.35274210572242737
3618,36450,0.35440683364868164
3619,36451,0.18924382328987122
3620,36463,0.09087908267974854
3621,36477,0.22872157394886017
3622,36489,0.275690495967865
3623,36491,0.11675193905830383
3624,36492,0.32708045840263367
3625,36502,0.1569603979587555
3626,36514,0.16778291761875153
3627,36515,0.15113218128681183
3628,36526,0.14714860916137695
3629,36549,0.4074417054653168
3630,36559,0.13779287040233612
3631,36567,0.24676990509033203
3632,36569,0.10057036578655243
3633,36579,0.2330513596534729
3634,36580,0.17891085147857666
3635,36582,0.35498562455177307
3636,36583,0.11519157141447067
3637,36587,0.1254706233739853
3638,36589,0.10992302745580673
3639,36600,0.3080759048461914
3640,36612,0.3620458245277405
3641,36630,0.345275342464447
3642,36631,0.13046284019947052
3643,36649,0.1086726188659668
3644,36672,0.3351123034954071
3645,36675,0.2719096839427948
3646,36703,0.08376584947109222
3647,36716,0.11767832934856415
3648,36726,0.2245459258556366
3649,36745,0.12440481781959534
3650,36767,0.15103057026863098
3651,36779,0.16973288357257843
3652,36786,0.2573954164981842
3653,36802,0.09159713238477707
3654,36807,0.25648701190948486
3655,36819,0.21105720102787018
3656,36835,0.1928398311138153
3657,36847,0.13423827290534973
3658,36856,0.1999751180410385
3659,36857,0.12515966594219208
3660,36858,0.22860440611839294
3661,36864,0.30246201157569885
3662,36874,0.17869268357753754
3663,36881,0.12334243953227997
3664,36882,0.3072843849658966
3665,36894,0.36658763885498047
3666,36897,0.41339972615242004
3667,36901,0.16152510046958923
3668,36903,0.23528389632701874
3669,36904,0.12375656515359879
3670,36922,0.0977887511253357
3671,36932,0.10655441135168076
3672,36934,0.17524878680706024
3673,36939,0.33670637011528015
3674,36946,0.12684714794158936
3675,36948,0.24670350551605225
3676,36953,0.12383375316858292
3677,36958,0.18728448450565338
3678,36972,0.2691451609134674
3679,36978,0.3035939335823059
3680,36979,0.10977672040462494
3681,36988,0.18305400013923645
3682,36999,0.3717896342277527
3683,37030,0.1323859691619873
3684,37034,0.14722470939159393
3685,37048,0.10298113524913788
3686,37054,0.12489984929561615
3687,37057,0.1362517774105072
3688,37060,0.1427314132452011
3689,37063,0.17655199766159058
3690,37073,0.14916875958442688
3691,37088,0.1184336245059967
3692,37096,0.14069341123104095
3693,37101,0.30102434754371643
3694,37103,0.1593596190214157
3695,37110,0.26138606667518616
3696,37126,0.10942251235246658
3697,37148,0.1032223328948021
3698,37149,0.3047974705696106
3699,37178,0.11132318526506424
3700,37186,0.11019821465015411
3701,37196,0.14151164889335632
3702,37208,0.12480464577674866
3703,37214,0.19293279945850372
3704,37219,0.14544175565242767
3705,37223,0.10169626772403717
3706,37232,0.1027560606598854
3707,37234,0.12900814414024353
3708,37253,0.08369047939777374
3709,37263,0.3240174949169159
3710,37277,0.1638466715812683
3711,37278,0.27949103713035583
3712,37322,0.14372007548809052
3713,37343,0.10557711869478226
3714,37345,0.15523959696292877
3715,37400,0.1052417978644371
3716,37405,0.14546900987625122
3717,37409,0.09821654111146927
3718,37411,0.1367088258266449
3719,37423,0.17407284677028656
3720,37433,0.14830292761325836
3721,37450,0.1697773039340973
3722,37452,0.2943938374519348
3723,37474,0.0979548990726471
3724,37506,0.2931205630302429
3725,37507,0.17206116020679474
3726,37513,0.12909115850925446
3727,37517,0.10272931307554245
3728,37518,0.34865638613700867
3729,37519,0.13248541951179504
3730,37521,0.2650516629219055
3731,37530,0.19839099049568176
3732,37531,0.135586678981781
3733,37534,0.06274742633104324
3734,37545,0.38681790232658386
3735,37550,0.1724829226732254
3736,37553,0.10884200781583786
3737,37563,0.32517626881599426
3738,37564,0.0772237479686737
3739,37577,0.19093112647533417
3740,37584,0.24471241235733032
3741,37586,0.12495359778404236
3742,37593,0.3779597580432892
3743,37604,0.10774707794189453
