,Unnamed: 0,ID,제품,대분류,중분류,소분류,브랜드,키워드평균,키워드순위,판매량평균,판매량순위,가격평균,ZScore_대분류,ZScore_중분류,NormalizedPrice_대분류,NormalizedPrice_중분류,제품수,제품수순위
554,554,554,B002-00142-00003,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0.0008847930283224,3007.0,1.690359477124183,1710.0,5525.925925925926,-0.2863575882474777,-0.6246290500966434,0.0103815904203387,0.0350185419893911,8.0,405.0
555,555,555,B002-00142-00004,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0.0008847930283224,3007.0,1.690359477124183,1710.0,9800.940569253611,-0.1057749494071551,-0.3402228354070498,0.0184130862570372,0.0621098895389962,8.0,405.0
556,556,556,B002-00142-00005,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0.0008847930283224,3007.0,1.690359477124183,1710.0,7481.212121212121,-0.2037635458191251,-0.4945486663243675,0.0140549984077254,0.0474094557744747,8.0,405.0
557,557,557,B002-00142-00006,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0.0008847930283224,3007.0,1.690359477124183,1710.0,5700.0,-0.2790044542180904,-0.6130483298854802,0.0107086244349204,0.0361216730038022,8.0,405.0
558,558,558,B002-00142-00007,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0.0008847930283224,3007.0,1.690359477124183,1710.0,7020.277777777778,-0.2232340615983912,-0.525213495049855,0.0131890382721123,0.0444884523306576,8.0,405.0
559,559,559,B002-00142-00008,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00142,0.0008847930283224,3007.0,1.690359477124183,1710.0,6906.5,-0.2280401951597269,-0.5327828508985132,0.0129752832736452,0.0437674271229404,8.0,405.0
560,560,560,B002-00144-00001,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00144,0.094234074074074,2387.0,5.518518518518519,868.0,6834.931599251569,-0.2310633451938221,-0.3557976777701941,0.0128408272867991,0.0128408272867991,2.0,1141.0
561,561,561,B002-00144-00002,B002-C001-0002,B002-C002-0006,B002-C003-0032,B002-00144,0.094234074074074,2387.0,5.518518518518519,868.0,6800.0,-0.2325389051387702,-0.3565108423827646,0.0127752010802559,0.0127752010802559,2.0,1141.0
562,562,562,B002-00145-00001,B002-C001-0005,B002-C002-0011,B002-C003-0053,B002-00145,0.0212037908496732,2678.0,10.642701525054466,550.0,1588.6739431745625,-0.4101334345651816,-0.4101334345651816,0.0244411375873009,0.0244411375873009,1.0,1676.0
563,563,563,B002-00146-00001,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00146,0.4174270588235294,1691.0,0.0675381263616557,2868.0,4950.0,-0.3106855104085359,-0.5114753998461975,0.0092995949040098,0.0623956665417504,4.0,711.0
564,564,564,B002-00146-00002,B002-C001-0002,B002-C002-0002,B002-C003-0008,B002-00146,0.4174270588235294,1691.0,0.0675381263616557,2868.0,10545.454545454546,-0.0743256305876966,0.1913922742145472,0.0198118091618942,0.0729965284696949,4.0,711.0
565,565,565,B002-00146-00003,B002-C001-0002,B002-C002-0003,B002-C003-0012,B002-00146,0.4174270588235294,1691.0,0.0675381263616557,2868.0,7900.0,-0.1860733560594501,-0.1288536193579998,0.0148417777255914,0.0995809627636016,4.0,711.0
566,566,566,B002-00146-00004,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00146,0.4174270588235294,1691.0,0.0675381263616557,2868.0,4950.0,-0.3106855104085359,-0.5114753998461975,0.0092995949040098,0.0623956665417504,4.0,711.0
567,567,567,B002-00147-00001,B002-C001-0002,B002-C002-0006,B002-C003-0034,B002-00147,0.2859939215686274,1897.0,0.1982570806100217,2622.0,45534.25,1.4036503625209171,0.4342888056814485,0.0855454705571537,0.0855454705571537,1.0,1676.0
568,568,568,B002-00148-00001,B002-C001-0002,B002-C002-0005,B002-C003-0028,B002-00148,0.762933202614379,1351.0,0.3899782135076253,2437.0,5133.20895522388,-0.3029465061351485,-0.0684688939750265,0.0096437906749934,0.0726548286704393,1.0,1676.0
569,569,569,B002-00149-00001,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,48048.67549668874,1.5098632364506304,2.204304942559903,0.0902693369279657,0.3044909727293329,64.0,23.0
570,570,570,B002-00149-00002,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,22638.86130143309,0.4365169013723968,0.5138524706560254,0.0425317654932107,0.143465534229614,64.0,23.0
571,571,571,B002-00149-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,7771.742746282925,-0.1914911230752406,-0.4752203780676821,0.0146008200482036,0.0492505877457726,64.0,23.0
572,572,572,B002-00149-00004,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,15795.220094910816,0.1474318592242891,0.0585618453294979,0.0296745754146155,0.1000964518055184,64.0,23.0
573,573,573,B002-00149-00005,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8207.780342488919,-0.173072280959842,-0.4462118687300941,0.0154200065143923,0.0520138171260387,64.0,23.0
574,574,574,B002-00149-00006,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8033.333333333333,-0.1804411682922597,-0.4578173993954211,0.01509227186442,0.0509083227714406,64.0,23.0
575,575,575,B002-00149-00007,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8677.179745137491,-0.153244189158414,-0.4149838804252588,0.0163018700078905,0.0549884647980829,64.0,23.0
576,576,576,B002-00149-00008,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8499.057603863754,-0.1607683192470217,-0.4268339085956034,0.0159672308650055,0.0538596806328501,64.0,23.0
577,577,577,B002-00149-00009,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,9155.926042515186,-0.1330212713608267,-0.3831340661921402,0.0172012935689829,0.0580223450096019,64.0,23.0
578,578,578,B002-00149-00010,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,15000.0,0.1138406425434344,0.0056578073534697,0.0281805906182117,0.0950570342205323,64.0,23.0
579,579,579,B002-00149-00011,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,9362.26409778651,-0.1243052613297893,-0.3694069026284501,0.0175889421199535,0.0593299372483302,64.0,23.0
580,580,580,B002-00149-00012,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8543.841550635581,-0.1588765822682108,-0.4238545427119999,0.0160513667363552,0.0541434825769048,64.0,23.0
581,581,581,B002-00149-00013,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,5327.607373298438,-0.2947348431933435,-0.6378226958642748,0.0100090081574326,0.0337617704264793,64.0,23.0
582,582,582,B002-00149-00014,B002-C001-0002,B002-C002-0007,B002-C003-0037,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8670.543513957307,-0.1535245129089636,-0.4154253725714218,0.0162894024802814,0.0549464101011236,64.0,23.0
583,583,583,B002-00149-00015,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,10253.4375,-0.0866608418218478,-0.3101193270054822,0.0192631949744613,0.0649774239543726,64.0,23.0
584,584,584,B002-00149-00016,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,13098.04166415311,0.0334992439969656,-0.1208748050294604,0.0246073700025186,0.0830040663127573,64.0,23.0
585,585,585,B002-00149-00017,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,13167.898821370616,0.036450108694449,-0.1162273800939187,0.0247386110658051,0.0834467605917022,64.0,23.0
586,586,586,B002-00149-00018,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,23758.607660455487,0.4838165644647106,0.588346443180555,0.0446354397425336,0.1505615187608079,64.0,23.0
587,587,587,B002-00149-00019,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,22358.90432098765,0.4246911242678642,0.4952276209824254,0.0420058086227678,0.1416914088782487,64.0,23.0
588,588,588,B002-00149-00020,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,33576.60914902156,0.8985427735808972,1.2415139460189395,0.0630805784517519,0.2127795256591987,64.0,23.0
589,589,589,B002-00149-00021,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,12953.398080507455,0.0273892953288784,-0.1304975870632025,0.0243356272281006,0.0820874403073983,64.0,23.0
590,590,590,B002-00149-00022,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8976.494492265616,-0.1406007127285539,-0.3950712061226464,0.0168641944315446,0.0568852629421141,64.0,23.0
591,591,591,B002-00149-00023,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,15610.519061972209,0.1396298274870072,0.0462741396699828,0.0293275764682152,0.0989259763116109,64.0,23.0
592,592,592,B002-00149-00024,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,10367.471264367818,-0.0818438950264546,-0.3025329409982963,0.0194774308964815,0.0657000713838264,64.0,23.0
593,593,593,B002-00149-00025,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,14128.608058608055,0.077031819797915,-0.0523137563110203,0.0265435013136533,0.0895349053143729,64.0,23.0
594,594,594,B002-00149-00026,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,11228.219169250826,-0.0454846913725788,-0.245269498915857,0.0210945231853476,0.0711547475871408,64.0,23.0
595,595,595,B002-00149-00027,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,12626.672619047618,0.0135879517244006,-0.1522338288048616,0.0237218061298375,0.0800169367493511,64.0,23.0
596,596,596,B002-00149-00028,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,44804.345755693575,1.3728181793508951,1.9884676606265093,0.0841741950438674,0.283931215181835,64.0,23.0
597,597,597,B002-00149-00029,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,39090.08269720103,1.1314396606267756,1.6083117870687509,0.0734387745147908,0.247719155242085,64.0,23.0
598,598,598,B002-00149-00030,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,12713.743494423792,0.0172659481181924,-0.1464412175177641,0.0238853867094206,0.0805687166947008,64.0,23.0
599,599,599,B002-00149-00031,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,6953.10933670646,-0.2260713511394646,-0.5296820463100268,0.0130628485160926,0.0440627968105605,64.0,23.0
600,600,600,B002-00149-00032,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,6361.658755387632,-0.2510550566069759,-0.5690297994858874,0.0119516867358894,0.0403146942673487,64.0,23.0
601,601,601,B002-00149-00033,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,13479.765103931788,0.0496237796567502,-0.095479682995156,0.0253245161349038,0.0854230995179454,64.0,23.0
602,602,602,B002-00149-00034,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,14900.183313601889,0.1096242451427375,-0.0009827514071074,0.0279930644064615,0.0944244823422172,64.0,23.0
603,603,603,B002-00149-00035,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,10791.967247097846,-0.0639125869178034,-0.2742922668318073,0.0202749340637075,0.0683901599942829,64.0,23.0
604,604,604,B002-00149-00036,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,15036.69014084507,0.1153904857617651,0.0080987122262661,0.0282495206074703,0.09528954461879,64.0,23.0
605,605,605,B002-00149-00037,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,12234.755325814538,-0.002967186660832,-0.1783071228493115,0.0229855087433843,0.0775333037123861,64.0,23.0
606,606,606,B002-00149-00038,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,7505.229770229771,-0.202749006501671,-0.4929508311792846,0.0141001205100306,0.0475616588734459,64.0,23.0
607,607,607,B002-00149-00039,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8298.03806833468,-0.1692596675143202,-0.4402072441156853,0.015589574249205,0.0525857925749979,64.0,23.0
608,608,608,B002-00149-00040,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,9113.72950819672,-0.1348037123938739,-0.3859412978860164,0.0171220186850405,0.0577549398491553,64.0,23.0
609,609,609,B002-00149-00041,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,30422.772277227723,0.7653202627131643,1.0316969322093332,0.0571554460677089,0.1927932336959932,64.0,23.0
610,610,610,B002-00149-00042,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,12950.621933949822,0.0272720269887647,-0.1306822772689103,0.0243304116647915,0.0820698474901763,64.0,23.0
611,611,611,B002-00149-00043,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,43486.54494382023,1.3171524172591962,1.9007976122432284,0.0816984346974841,0.2755801327238291,64.0,23.0
612,612,612,B002-00149-00044,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,14769.15422885572,0.1040893920808362,-0.0096997942984252,0.0277468992733742,0.0935941332627105,64.0,23.0
613,613,613,B002-00149-00045,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8342.1875,-0.1673947333471665,-0.4372700909622503,0.0156725180531908,0.0528655735107731,64.0,23.0
614,614,614,B002-00149-00046,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8514.7,-0.1601075624057608,-0.4257932584353218,0.0159966183291258,0.0539588086185044,64.0,23.0
615,615,615,B002-00149-00047,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8556.924657534246,-0.1583239334084745,-0.4229841557730368,0.0160759460483236,0.0542263919995833,64.0,23.0
616,616,616,B002-00149-00048,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,16399.853906570297,0.1729724429067255,0.0987866464107775,0.0308105046093025,0.1039280982672389,64.0,23.0
617,617,617,B002-00149-00049,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,11025.101562873131,-0.0540646651071395,-0.2587824139316811,0.0207129249111689,0.0698675637697917,64.0,23.0
618,618,618,B002-00149-00050,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,30639.634146341465,0.7744808134611076,1.0461242192366216,0.0575628657713219,0.1941675167702247,64.0,23.0
619,619,619,B002-00149-00051,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,8795.454545454546,-0.1482480950320696,-0.4071153487223692,0.0165240735897695,0.0557379882474939,64.0,23.0
620,620,620,B002-00149-00052,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,10835.78947368421,-0.0620614743539727,-0.2713768818278869,0.0203572631455348,0.0686678673870989,64.0,23.0
621,621,621,B002-00149-00053,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,10960.0,-0.0568146468024322,-0.2631134608664612,0.0205906182117066,0.0694550063371356,64.0,23.0
622,622,622,B002-00149-00054,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,54959.03897028897,1.8017667211220056,2.6640344362876807,0.1032518785328038,0.3482828832084219,64.0,23.0
623,623,623,B002-00149-00055,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,23980.0,0.4931684886637025,0.6030751312680688,0.0450513708683144,0.1519645120405576,64.0,23.0
624,624,624,B002-00149-00056,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,6780.909090909091,-0.2333453320236179,-0.5411381053324879,0.0127393348740146,0.0429715405000576,64.0,23.0
625,625,625,B002-00149-00057,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,62500.0,2.120307534604986,3.1657160351868168,0.1174191275758821,0.3960709759188847,64.0,23.0
626,626,626,B002-00149-00058,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,11928.918918918918,-0.0158861471834242,-0.1986536671436586,0.0224109320381263,0.0755951769259754,64.0,23.0
627,627,627,B002-00149-00059,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,13145.945945945949,0.035522788321288,-0.1176878509278204,0.0246973680661228,0.0833076422430034,64.0,23.0
628,628,628,B002-00149-00061,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,25077.5,0.5395284342223878,0.6760891082164288,0.0471132507485469,0.1589195183776932,64.0,23.0
629,629,629,B002-00149-00062,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,9380.0,-0.1235560718436375,-0.368226976655444,0.0176222626665883,0.0594423320659062,64.0,23.0
630,630,630,B002-00149-00064,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,24600.0,0.5193581617811375,0.6443222070839988,0.0462161686138672,0.155893536121673,64.0,23.0
631,631,631,B002-00149-00070,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,14700.0,0.1011682200672562,-0.0143004551381092,0.0276169788058474,0.0931558935361216,64.0,23.0
632,632,632,B002-00149-00072,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00149,12.69449816993464,232.0,4.88463371459695,944.0,13000.0,0.0293578260355796,-0.1273972759237237,0.0244231785357834,0.082382762991128,64.0,23.0
633,633,633,B002-00150-00001,B002-C001-0003,B002-C002-0008,B002-C003-0044,B002-00150,0.3951796296296296,1721.0,2.995642701525054,1289.0,9944.935064935064,-0.3053783183216188,-0.3126931489397029,0.0308237504262219,0.0308237504262219,1.0,1676.0
634,634,634,B002-00152-00001,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00152,0.0028439651416122,2925.0,0.748729121278141,2157.0,161440.31084656087,4.002895947402759,3.929124012738156,0.2173749392034716,0.2173749392034716,3.0,869.0
635,635,635,B002-00152-00002,B002-C001-0001,B002-C002-0001,B002-C003-0005,B002-00152,0.0028439651416122,2925.0,0.748729121278141,2157.0,57053.67219917013,0.8505579657726211,0.8305106970794203,0.0768212007310664,0.0768212007310664,3.0,869.0
636,636,636,B002-00152-00003,B002-C001-0001,B002-C002-0001,B002-C003-0002,B002-00152,0.0028439651416122,2925.0,0.748729121278141,2157.0,37444.444444444445,0.2583853061043356,0.2484303176562953,0.0504179147818599,0.0504179147818599,3.0,869.0
637,637,637,B002-00153-00001,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00153,0.7491860566448801,1362.0,2.410312273057371,1465.0,3559.116089502603,-0.3694384055056755,-0.2283909172349727,0.0066865328987308,0.0110480297891792,3.0,869.0
638,638,638,B002-00153-00002,B002-C001-0002,B002-C002-0004,B002-C003-0022,B002-00153,0.7491860566448801,1362.0,2.410312273057371,1465.0,23940.0,0.4914788323335454,0.5828323076973217,0.0449762226266658,0.0743133481745785,3.0,869.0
639,639,639,B002-00153-00003,B002-C001-0002,B002-C002-0009,B002-C003-0049,B002-00153,0.7491860566448801,1362.0,2.410312273057371,1465.0,5811.111111111111,-0.2743109644120984,-0.8097363283416119,0.0109173695506109,0.059785093735711,3.0,869.0
640,640,640,B002-00154-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00154,0.7224190196078432,1390.0,0.3050108932461873,2517.0,39000.0,1.127634440637692,1.6023188066797924,0.0732695356073504,0.247148288973384,2.0,1141.0
641,641,641,B002-00154-00003,B002-C001-0002,B002-C002-0007,B002-C003-0039,B002-00154,0.7224190196078432,1390.0,0.3050108932461873,2517.0,28000.0,0.6629789498444907,0.8705158486552279,0.0526037691539951,0.1774397972116603,2.0,1141.0
642,642,642,B002-00155-00001,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00155,0.0087216339869281,2807.0,8.4880174291939,644.0,26207.54366411983,-0.0809541877678722,-0.0851258810662719,0.0352877368780273,0.0352877368780273,1.0,1676.0
643,643,643,B002-00157-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00157,0.1825605882352941,2142.0,24.66013071895425,241.0,43295.603880376686,0.4350825574524497,0.4221161530769101,0.0582963400647773,0.0582963400647773,1.0,1676.0
644,644,644,B002-00158-00001,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00158,91.38493874601303,20.0,0.1661220043572985,2666.0,32320.446009389678,0.1036473521483836,0.0963295317127285,0.0435185917908546,0.0435185917908546,4.0,711.0
645,645,645,B002-00158-00002,B002-C001-0001,B002-C002-0001,B002-C003-0001,B002-00158,91.38493874601303,20.0,0.1661220043572985,2666.0,25603.125,-0.0992068294507521,-0.1030674466262161,0.0344739037673405,0.0344739037673405,4.0,711.0
646,646,646,B002-00158-00003,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00158,91.38493874601303,20.0,0.1661220043572985,2666.0,35781.52173913043,0.2081672468545894,0.1990681147502048,0.0481788350868804,0.0481788350868804,4.0,711.0
647,647,647,B002-00158-00004,B002-C001-0001,B002-C002-0001,B002-C003-0004,B002-00158,91.38493874601303,20.0,0.1661220043572985,2666.0,74700.0,1.3834536513091178,1.35432434798959,0.1005814958689745,0.1005814958689745,4.0,711.0
648,648,648,B002-00159-00003,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00159,0.2506620320653595,1967.0,0.1045751633986928,2784.0,1190.0,-0.4695132054433029,-0.9991560420955612,0.0022356601890447,0.01500017034034,3.0,869.0
649,649,649,B002-00159-00004,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00159,0.2506620320653595,1967.0,0.1045751633986928,2784.0,7885.714285714285,-0.1866768047487919,-0.130706509336151,0.0148149390678598,0.0994008886898881,3.0,869.0
650,650,650,B002-00159-00005,B002-C001-0002,B002-C002-0003,B002-C003-0016,B002-00159,0.2506620320653595,1967.0,0.1045751633986928,2784.0,3301.538461538461,-0.380318847245587,-0.725284650325,0.006202620252993,0.0416165036203873,3.0,869.0
651,651,651,B002-00160-00001,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00160,1.489206523267974,1001.0,0.8469498910675382,2079.0,28153.9176536252,0.6694806482887594,0.8807556117656936,0.0528929351797103,0.17841519425618,4.0,711.0
652,652,652,B002-00160-00002,B002-C001-0002,B002-C002-0007,B002-C003-0040,B002-00160,1.489206523267974,1001.0,0.8469498910675382,2079.0,41900.0,1.2501345245740816,1.7952486774317231,0.0787177831268713,0.2655259822560202,4.0,711.0
653,653,653,B002-00160-00003,B002-C001-0002,B002-C002-0007,B002-C003-0035,B002-00160,1.489206523267974,1001.0,0.8469498910675382,2079.0,36654.80902777778,1.0285702713466285,1.4462990166248175,0.0688636111600357,0.2322864957400366,4.0,711.0
654,654,654,B002-00160-00004,B002-C001-0002,B002-C002-0007,B002-C003-0038,B002-00160,1.489206523267974,1001.0,0.8469498910675382,2079.0,59262.96296296296,1.983570531590421,2.9503639189196558,0.1113376865387668,0.3755574332253673,4.0,711.0
655,655,655,B002-00162-00001,B002-C001-0002,B002-C002-0007,B002-C003-0036,B002-00162,1.7771207823050108,910.0,1.0065359477124185,1992.0,6501.356589147287,-0.245154023378945,-0.5597360460336201,0.0122141379001181,0.0411999783849637,1.0,1676.0
656,656,656,B002-00163-00001,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00163,0.1032630308736383,2360.0,2.875090777051561,1326.0,23152.444767711437,0.4582113902439275,1.8494235243096755,0.0434966378539755,0.2918408532025084,6.0,514.0
657,657,657,B002-00163-00002,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00163,0.1032630308736383,2360.0,2.875090777051561,1326.0,19450.931677018634,0.3018542646227163,1.369328768627896,0.0365425828488578,0.2451825953223484,6.0,514.0
658,658,658,B002-00163-00003,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00163,0.1032630308736383,2360.0,2.875090777051561,1326.0,25697.46835443038,0.5657167705863971,2.1795189331689517,0.0482779890413768,0.3239213467495398,6.0,514.0
659,659,659,B002-00163-00005,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00163,0.1032630308736383,2360.0,2.875090777051561,1326.0,28752.941176470587,0.6947842454709772,2.575820781101941,0.0540183242909093,0.3624361474225502,6.0,514.0
660,660,660,B002-00163-00006,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00163,0.1032630308736383,2360.0,2.875090777051561,1326.0,49800.0,1.583841649780108,5.305672686559112,0.0935595608524628,0.6277382209654891,6.0,514.0
661,661,661,B002-00163-00007,B002-C001-0002,B002-C002-0003,B002-C003-0015,B002-00163,0.1032630308736383,2360.0,2.875090777051561,1326.0,27900.0,0.658754809019098,2.4651923500535093,0.0524158985498737,0.3516846659625933,6.0,514.0
662,662,662,B002-00164-00001,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00164,35.00780722982571,84.0,13.277835110652449,442.0,15609.222365118176,-0.4010094286039816,-0.3997264844217185,0.0210173886858773,0.0210173886858773,19.0,171.0
663,663,663,B002-00164-00002,B002-C001-0001,B002-C002-0001,B002-C003-0003,B002-00164,35.00780722982571,84.0,13.277835110652449,442.0,13237.968958528563,-0.4726181351829163,-0.4701147781312159,0.0178245611795964,0.0178245611795964,19.0,171.0
